POI-Scenic-List v1.3 update by 2020-06-05 Attribution: heweather.com,,,,,,,,,,,,
POI_ID,POI_Name_EN,景区名称,POI_Latitude,POI_Longitude,Country_code,Country_EN,国家名称,Location_ID,Adm1_EN,一级行政区划(Adm1),Adm2_EN,二级行政区划(Adm2)
10111030001A,Former Site of Revolution Headquarters in Wangjiaping,王家坪革命旧址,36.6,109.48,CN,China,中国,101110300,Shaanxi,陕西,Yanan,延安
10105110301A,Dangbi Town Tourist Attraction,农垦当壁镇旅游区,45.27,132.02,CN,China,中国,101051103,Heilongjiang,黑龙江,Jixi,鸡西
10129130105A,Potatso National Park,普达措国家公园,27.8,99.9,CN,China,中国,101291301,Yunnan,云南,Diqing,迪庆
10120060202A,Lei Mountain Scenic Attraction,雷山风景名胜区,30.03,114.79,CN,China,中国,101200602,Hubei,湖北,Huangshi,黄石
10125040103A,Southern Gate of Huiyan Peak of Hengyang,回雁峰景区,26.88,112.61,CN,China,中国,101250401,Hunan,湖南,Hengyang,衡阳
10128010101A,Keziling Gate of Baiyun Mountain,白云山柯子岭门,23.16,113.27,CN,China,中国,101280101,Guangdong,广东,Guangzhou,广州
10121020201A,Chinese Alligator Nature Reserve,扬子鳄保护区,30.92,119.73,CN,China,中国,101210202,Zhejiang,浙江,Huzhou,湖州
10101010012A,Jingshan Park,景山公园,39.92,116.39,CN,China,中国,101010100,Beijing,北京,Beijing,北京
10126020901A,Danxia Valley Tourist Attraction of China,中国丹霞谷旅游度假区,28.49,106.4,CN,China,中国,101260209,Guizhou,贵州,Zunyi,遵义
10120010105A,Wuhan East Lake Scenic Attraction,东湖风景区,30.56,114.37,CN,China,中国,101200101,Hubei,湖北,Wuhan,武汉
10123050404A,Baizhang Rock Scenic Attraction of Penghu Town,永春蓬壶百丈岩风景区,25.34,118.18,CN,China,中国,101230504,Fujian,福建,Quanzhou,泉州
10129080301A,Earth Forest Scenic Attraction of Wumao Town,元谋物茂土林风景区,25.84,101.76,CN,China,中国,101290803,Yunnan,云南,Chuxiong,楚雄
10123040102A,Putian Art and Craft City,莆田工艺美术城,25.37,119.06,CN,China,中国,101230401,Fujian,福建,Putian,莆田
10112020122A,Langya Stone Carvings,琅琊台,36.06,120.35,CN,China,中国,101120201,Shandong,山东,Qingdao,青岛
10128010110A,Guangzhou Xiangjiang Safari Park,广州香江野生动物世界,23,113.31,CN,China,中国,101280101,Guangdong,广东,Guangzhou,广州
10122050101A,Pen Mountain Holiday Resort,盆山度假村,31.73,118.63,CN,China,中国,101220501,Anhui,安徽,Maanshan,马鞍山
10126010701A,Guiyang Forest & Wildlife Zoo,贵阳森林野生动物园,26.86,106.69,CN,China,中国,101260107,Guizhou,贵州,Guiyang,贵阳
10105010108A,Northern Forest Zoo,北方森林动物园,45.38,127.12,CN,China,中国,101050101,Heilongjiang,黑龙江,Haerbin,哈尔滨
10119080103A,Han Dynasty Tombs at Gui Mountain,龟山汉墓,34.3,117.13,CN,China,中国,101190801,Jiangsu,江苏,Xuzhou,徐州
10112090803A,Shandong Tianyu Museum of Natural History,天宇自然博物馆,35.51,117.61,CN,China,中国,101120908,Shandong,山东,Linyi,临沂
10106040501A,Baoyong Temple of South Mountain of Yitong County,伊通县南山保雍寺,43.29,125.29,CN,China,中国,101060405,Jilin,吉林,Siping,四平
10121040107A,Jiufeng Mountain Tourist Attraction,九峰山旅游区,29.83,121.87,CN,China,中国,101210401,Zhejiang,浙江,Ningbo,宁波
10122040202A,Jiaogang Lake Tourist Attraction,焦岗湖旅游区,32.62,116.63,CN,China,中国,101220402,Anhui,安徽,Huainan,淮南
10121040404A,World Jade Garden,天下玉苑,29.93,121.36,CN,China,中国,101210404,Zhejiang,浙江,Ningbo,宁波
10109101603A,Chaoyanggou Scenic Attraction,朝阳沟风景区,36.91,113.81,CN,China,中国,101091016,Hebei,河北,Handan,邯郸
10108101401A,Mordaga National Forest Park,莫尔道嘎国家森林公园,51.33,120.7,CN,China,中国,101081014,Neimenggu,内蒙古,Hulunbeier,呼伦贝尔
10126060101A,Guizhou Nine Dragon Cave,九龙洞,27.71,109.33,CN,China,中国,101260601,Guizhou,贵州,Tongren,铜仁
10122080101A,Yingzhou West Lake Scenic Attraction,颖州西湖风景名胜区,32.91,115.65,CN,China,中国,101220801,Anhui,安徽,Fuyang,阜阳
10129040701A,Duoyi River,多依河,24.76,104.5,CN,China,中国,101290407,Yunnan,云南,Qujing,曲靖
10108010102A,Memorial Hall of Comrade Wu Lanfu,乌兰夫同志纪念馆,40.81,111.64,CN,China,中国,101080101,Neimenggu,内蒙古,Huhehaote,呼和浩特
10101050005A,Yunmeng Mountain National Forest Park,云蒙山国家森林公园,40.55,116.68,CN,China,中国,101010500,Beijing,北京,Beijing,北京
10101070009A,Xiaotangshan Scientific and Agricultural Demonstration Park,小汤山科技农业示范园,40.17,116.35,CN,China,中国,101010700,Beijing,北京,Beijing,北京
10125040101A,Memorial Hall of Defense of Hengyang,衡阳保卫战纪念馆,26.88,112.54,CN,China,中国,101250401,Hunan,湖南,Hengyang,衡阳
10112091001A,Underground Grand Canyon,地下大峡谷,35.72,118.54,CN,China,中国,101120910,Shandong,山东,Linyi,临沂
10112071102A,Mencius Temple,孟庙,35.38,116.97,CN,China,中国,101120711,Shandong,山东,Jining,济宁
10102010011A,Shanghai Museum,上海博物馆,31.22,121.47,CN,China,中国,101020100,Shanghai,上海,Shanghai,上海
10124071501A,Jiuqu Ecological & Healthy Tourist Resort,明骏.九曲生态保健旅游度假村,24.72,115.17,CN,China,中国,101240715,Jiangxi,江西,Ganzhou,赣州
10119040130A,Lingering Garden,留园,31.31,120.59,CN,China,中国,101190401,Jiangsu,江苏,Suzhou,苏州
10107060101A,Resist America Aid Korea Memorial Hall,抗美援朝纪念馆,40.11,124.36,CN,China,中国,101070601,Liaoning,辽宁,Dandong,丹东
10116080804A,Yangguan Pass,阳关,39.93,94.05,CN,China,中国,101160808,Gansu,甘肃,Jiuquan,酒泉
10124071801A,Hakka Cultural City,客家文化城,25.86,115.02,CN,China,中国,101240718,Jiangxi,江西,Ganzhou,赣州
10130080201A,Longtan National Forest Park,龙潭国家森林公园,23.49,110.01,CN,China,中国,101300802,Guangxi,广西,Guigang,贵港
10113140701A,Gold Coast,黄金海岸,47.24,87.41,CN,China,中国,101131407,Xinjiang,新疆,Aletai,阿勒泰
10106040503A,Yitong Manchu Museum,伊通满族博物馆,43.34,125.31,CN,China,中国,101060405,Jilin,吉林,Siping,四平
10119020114A,Lingshan Mountain Tourist Attraction,灵山胜境,31.42,120.1,CN,China,中国,101190201,Jiangsu,江苏,Wuxi,无锡
10112120301A,Minfeng Lake Leisure & Entertainment Area,民丰湖休闲娱乐区,37.55,118.57,CN,China,中国,101121203,Shandong,山东,Dongying,东营
10117010301A,Shuidonggou Village,水洞沟,38.28,106.51,CN,China,中国,101170103,Ningxia,宁夏,Yinchuan,银川
10112010101A,Eastern Area of Jinan Hundred-Mile Yellow River Scenic Attraction,济南百里黄河风景区东区,36.72,116.99,CN,China,中国,101120101,Shandong,山东,Jinan,济南
10108110201A,A’ershan Haishen Holy Spring Resort,阿尔山海神圣泉旅游度假区,47.16,119.9,CN,China,中国,101081102,Neimenggu,内蒙古,Xinganmeng,兴安盟
10108071102A,Mausoleum of Genghis Khan Tourist Attraction,成吉思汗陵旅游区,39.35,109.8,CN,China,中国,101080711,Neimenggu,内蒙古,Eerduosi,鄂尔多斯
10123010103A,Fuzhou National Forest Park,福州国家森林公园,26.14,119.29,CN,China,中国,101230101,Fujian,福建,Fuzhou,福州
10108090101A,Beizi Temple,贝子庙,43.95,116.1,CN,China,中国,101080901,Neimenggu,内蒙古,Xilinguole,锡林郭勒
10123050101A,Kaiyuan Temple,开元寺,24.91,118.58,CN,China,中国,101230501,Fujian,福建,Quanzhou,泉州
10123070701A,Jiupeng Steam,天台国家森林公园水上茶乡九鹏溪,25.48,117.35,CN,China,中国,101230707,Fujian,福建,Longyan,龙岩
10112020131A,Lao Mountain Scenic Attraction,崂山风景区,36.14,120.6,CN,China,中国,101120201,Shandong,山东,Qingdao,青岛
10105020101A,Xishui Forest Park,溪水森林公园,47.16,123.81,CN,China,中国,101050201,Heilongjiang,黑龙江,Qiqihaer,齐齐哈尔
10116070503A,Crescent Moon Lake Park,月牙湖公园,39.37,99.79,CN,China,中国,101160705,Gansu,甘肃,Zhangye,张掖
10101080008A,Yanqing Silicified Wood National Geopark,延庆硅化木国家地质公园,40.7,116.39,CN,China,中国,101010800,Beijing,北京,Beijing,北京
10121030601A,Nanbei Lake,南北湖,30.37,120.85,CN,China,中国,101210306,Zhejiang,浙江,Jiaxing,嘉兴
10111010112A,Shaanxi History Museum,陕西历史博物馆,34.22,108.95,CN,China,中国,101110101,Shaanxi,陕西,Xian,西安
10119090102A,Former Site of Government of Jiangsu-Anhui Border Area,苏皖边区政府旧址,33.58,119.02,CN,China,中国,101190901,Jiangsu,江苏,Huaian,淮安
10116090103A,Yuquan Taoist Temple,玉泉观,34.58,105.71,CN,China,中国,101160901,Gansu,甘肃,Tianshui,天水
10118110402A,Shennong Altar,神农坛,35.2,112.81,CN,China,中国,101181104,Henan,河南,Jiaozuo,焦作
10121020302A,Zhongnan Baicao Garden,中南百草园,30.67,119.65,CN,China,中国,101210203,Zhejiang,浙江,Huzhou,湖州
10106020401A,La France Mountain National Forest Park,拉法山国家森林公园,43.81,127.41,CN,China,中国,101060204,Jilin,吉林,Jilin,吉林
10107110101A,Tieling Museum,铁岭博物馆,42.29,123.85,CN,China,中国,101071101,Liaoning,辽宁,Tieling,铁岭
10118030404A,Guanshan National Geopark,河南·关山国家地质公园,35.54,113.56,CN,China,中国,101180304,Henan,河南,Xinxiang,新乡
10112140502A,Tengzhou Museum of Han Stone Reliefs,滕州汉画像石馆,35.08,117.17,CN,China,中国,101121405,Shandong,山东,Zaozhuang,枣庄
10130050119A,Li River Scenic Attraction at Lingchuan,灵川漓江景区,25.14,110.43,CN,China,中国,101300501,Guangxi,广西,Guilin,桂林
10109030504A,Northern Frontier Manor,塞外庄园,41.65,115.8,CN,China,中国,101090305,Hebei,河北,Zhangjiakou,张家口
10101020015A,The Summer Palace,颐和园,39.99,116.26,CN,China,中国,101010200,Beijing,北京,Beijing,北京
10125080301A,Boyue Karst Cave Scenic Attraction,波月洞风景名胜区,27.7,111.45,CN,China,中国,101250803,Hunan,湖南,Loudi,娄底
10130090501A,Longzhu Lake Scenic Attraction,龙珠湖风景区,22.57,110.23,CN,China,中国,101300905,Guangxi,广西,Yulin,玉林
10110020102A,Datong Volcanoes,大同火山群,40.11,113.62,CN,China,中国,101100201,Shanxi,山西,Datong,大同
10109040205A,Panchui Peak,磬锤峰,40.99,118,CN,China,中国,101090402,Hebei,河北,Chengde,承德
10128060101A,Guanlan Mountain and Water Tourist & Cultural Garden,观澜山水田园旅游文化园,22.71,114.1,CN,China,中国,101280601,Guangdong,广东,Shenzhen,深圳
10111010116A,Tang Paradise,大唐芙蓉园,34.21,108.97,CN,China,中国,101110101,Shaanxi,陕西,Xian,西安
10110081001A,Pujiu Temple,普救寺,34.84,110.33,CN,China,中国,101100810,Shanxi,山西,Yuncheng,运城
10118070601A,Baotianman Valley Rafting,宝天曼峡谷漂流,33.38,111.91,CN,China,中国,101180706,Henan,河南,Nanyang,南阳
10102130006A,Yule Bay,渔乐湾,31.01,121.7,CN,China,中国,101021300,Shanghai,上海,Shanghai,上海
10127010110A,Chengdu Floraland,国色天乡乐园,30.72,103.82,CN,China,中国,101270101,Sichuan,四川,Chengdu,成都
10104080001A,Jingguan Huamu Ecotourism Park,静观花木生态旅游区,29.86,106.5,CN,China,中国,101040800,Chongqing,重庆,Chongqing,重庆
10104140001A,Shijia Ravine,石夹沟,29.5,107.6,CN,China,中国,101041400,Chongqing,重庆,Chongqing,重庆
10122170302A,Jiuzi Rock Scenic Attraction,九子岩风景区,30.53,117.86,CN,China,中国,101221703,Anhui,安徽,Chizhou,池州
10119020304A,Bamboo Sea Scenic Attraction of Yixing,宜兴竹海风景区,31.17,119.7,CN,China,中国,101190203,Jiangsu,江苏,Wuxi,无锡
10101050003A,Xiangshui Lake-Great Wall Scenic Attraction,响水湖长城自然风景区,40.45,116.46,CN,China,中国,101010500,Beijing,北京,Beijing,北京
10108010103A,Zhaojun Museum,昭君博物院,40.7,111.68,CN,China,中国,101080101,Neimenggu,内蒙古,Huhehaote,呼和浩特
10124010103A,Museum of August 1 Nanchang Uprising,南昌八一起义纪念馆,28.67,115.88,CN,China,中国,101240101,Jiangxi,江西,Nanchang,南昌
10118080107A,Millennium City Park,清明上河园,34.8,114.34,CN,China,中国,101180801,Henan,河南,Kaifeng,开封
10127170101A,Mengding Mountain Scenic Attraction,蒙顶山风景名胜区,30.07,103.04,CN,China,中国,101271701,Sichuan,四川,Yaan,雅安
10129040601A,Phenix Valley,凤凰谷,24.62,104.25,CN,China,中国,101290406,Yunnan,云南,Qujing,曲靖
10118160902A,Zhugou Revolution Memorial Hall,确山竹沟革命纪念馆,32.78,113.73,CN,China,中国,101181609,Henan,河南,Zhumadian,驻马店
10130010802A,Guangxi Daming Mountain,大明山,23.52,108.33,CN,China,中国,101300108,Guangxi,广西,Nanning,南宁
10112060104A,Bailang River Wetland Park,白浪绿洲湿地公园,36.66,119.1,CN,China,中国,101120601,Shandong,山东,Weifang,潍坊
10128020202A,Guangdong Grand Canyon,广东大峡谷,24.52,113.12,CN,China,中国,101280202,Guangdong,广东,Shaoguan,韶关
10101150003A,East Beijing Karst Cave,京东大溶洞旅游区,40.21,117.25,CN,China,中国,101011500,Beijing,北京,Beijing,北京
10127030101A,Lantern Museum of China,中国彩灯博物馆,29.35,104.76,CN,China,中国,101270301,Sichuan,四川,Zigong,自贡
10119020117A,Yuantouzhu Scenic Attraction,太湖鼋头渚风景区,31.52,120.22,CN,China,中国,101190201,Jiangsu,江苏,Wuxi,无锡
10101080001A,Badaling Hot Spring Resort,八达岭温泉度假村,40.47,115.97,CN,China,中国,101010800,Beijing,北京,Beijing,北京
10101150002A,Jinhai Lake,金海湖,40.18,117.31,CN,China,中国,101011500,Beijing,北京,Beijing,北京
10112140101A,Baodugu National Forest Park,抱犊崮国家森林公园,34.98,117.71,CN,China,中国,101121401,Shandong,山东,Zaozhuang,枣庄
10124020701A,Stone Bell Mountain,石钟山,29.74,116.22,CN,China,中国,101240207,Jiangxi,江西,Jiujiang,九江
10116070501A,Dahu Bay,大湖湾,39.4,99.74,CN,China,中国,101160705,Gansu,甘肃,Zhangye,张掖
10104170001A,Longgang National Geopark,龙缸国家地质公园,30.67,109,CN,China,中国,101041700,Chongqing,重庆,Chongqing,重庆
10121010102A,Orient Culture Park,东方文化园,30.1,120.2,CN,China,中国,101210101,Zhejiang,浙江,Hangzhou,杭州
10118010403A,Songshan Mountain National Scenic Attraction,嵩山国家风景名胜区,34.49,113.04,CN,China,中国,101180104,Henan,河南,Zhengzhou,郑州
10119120201A,Lizhong Water Forest Park,李中水上森林公园,33.03,119.73,CN,China,中国,101191202,Jiangsu,江苏,Taizhou,泰州
10111080302A,South Gate of Chengdu Wu Hou Shrine Museum,武侯祠,33.15,106.63,CN,China,中国,101110803,Shaanxi,陕西,Hanzhong,汉中
10122100115A,Huangshan Mountain Scenic Attraction,黄山风景区,30.09,118.18,CN,China,中国,101221001,Anhui,安徽,Huangshan,黄山
10109020303A,Natural Bridge Waterfalls Scenic Attraction,天生桥瀑布群自然风景区,38.86,113.9,CN,China,中国,101090203,Hebei,河北,Baoding,保定
10121110103A,Southern Gate of Daqing Mountain National Park on Zhujiajian Island,朱家尖大青山国家公园南门,29.85,122.38,CN,China,中国,101211101,Zhejiang,浙江,Zhoushan,舟山
10128100101A,Zhanjiang South Subtropical Plants Garden,湛江南亚热带植物园,21.16,110.27,CN,China,中国,101281001,Guangdong,广东,Zhanjiang,湛江
10101020010A,Yuyuantan Park,玉渊潭公园,39.91,116.31,CN,China,中国,101010200,Beijing,北京,Beijing,北京
10106040301A,Yehe Nara Ancient City,叶赫那拉城,43,124.59,CN,China,中国,101060403,Jilin,吉林,Siping,四平
10120040702A,Shuangfeng Mountain National Forest Park,双峰山国家森林公园,31.16,114.18,CN,China,中国,101200407,Hubei,湖北,Xiaogan,孝感
10110050701A,Taihang Memorial Hall of the Eighth Route Army,八路军太行纪念馆,36.83,112.85,CN,China,中国,101100507,Shanxi,山西,Changzhi,长治
10126010107A,Tianyi Forest Hot Spring Resort,天邑森林温泉旅游渡假中心,26.59,106.76,CN,China,中国,101260101,Guizhou,贵州,Guiyang,贵阳
10109050601A,Memorial Hall of Li Dazhao,李大钊纪念馆,39.42,118.88,CN,China,中国,101090506,Hebei,河北,Tangshan,唐山
10123060101A,Yundong Rock Scenic Attraction,云洞岩风景区,24.51,117.76,CN,China,中国,101230601,Fujian,福建,Zhangzhou,漳州
10125020301A,Maohu Watertown,东山岛茅浒水乡,27.74,112.58,CN,China,中国,101250203,Hunan,湖南,Xiangtan,湘潭
10107060201A,Phenix Mountain National Scenic Attraction,凤凰山国家风景名胜区,40.42,124.08,CN,China,中国,101070602,Liaoning,辽宁,Dandong,丹东
10122150302A,Ancient City Walls of Shou County,古城墙景区,32.58,116.78,CN,China,中国,101221503,Anhui,安徽,Liuan,六安
10101130008A,Beijing Taoyuan Valley,桃源仙谷,40.54,116.81,CN,China,中国,101011300,Beijing,北京,Beijing,北京
10126070701A,Zhijin Cave,织金洞,26.76,105.89,CN,China,中国,101260707,Guizhou,贵州,Bijie,毕节
10127040701A,Bao’en Temple,报恩寺,32.4,104.53,CN,China,中国,101270407,Sichuan,四川,Mianyang,绵阳
10127180202A,Mugecuo Scenic Attraction,木格措,30.18,101.88,CN,China,中国,101271802,Sichuan,四川,Ganzi,甘孜
10101070004A,Shisanling Ming Dynasty Waxworks Palace,十三陵明皇蜡像宫,40.22,116.21,CN,China,中国,101010700,Beijing,北京,Beijing,北京
10112020125A,Qingdao Haichang Polar Ocean World,青岛海昌极地海洋世界,36.06,120.44,CN,China,中国,101120201,Shandong,山东,Qingdao,青岛
10124020101A,East Gate of Lushan Mountain,庐山东门,29.55,116.04,CN,China,中国,101240201,Jiangxi,江西,Jiujiang,九江
10123040101A,Meizhou Island National Tourist Resort,湄洲岛国家旅游度假区,25.08,119.13,CN,China,中国,101230401,Fujian,福建,Putian,莆田
10127180301A,Luding Hailuogou Glacier Forest Park,泸定海螺沟冰川森林公园,29.64,102.1,CN,China,中国,101271803,Sichuan,四川,Ganzi,甘孜
10112010109A,Jiudingta Chinese Folk Custom Happy Garden,九顶塔中华民俗欢乐园,36.41,117.13,CN,China,中国,101120101,Shandong,山东,Jinan,济南
10108010101A,Wusutu National Forest Park of Hohhot,呼和浩特乌素图国家森林公园,40.84,111.58,CN,China,中国,101080101,Neimenggu,内蒙古,Huhehaote,呼和浩特
10122170102A,Xiushanmen Museum,秀山门博物馆,30.65,117.48,CN,China,中国,101221701,Anhui,安徽,Chizhou,池州
10129031101A,Luxi Alugu Karst Cave Scenic Attraction,泸西阿庐古洞景区,24.55,103.75,CN,China,中国,101290311,Yunnan,云南,Honghe,红河
10113110201A,Tasite Scenic Attraction of Ba Mountain,巴山塔斯特旅游风景区,45.96,82.66,CN,China,中国,101131102,Xinjiang,新疆,Tacheng,塔城
10103140004A,Ji County Dule Temple,蓟县独乐寺,40.04,117.4,CN,China,中国,101031400,Tianjin,天津,Tianjin,天津
10122140205A,Former Residence of Wang Jiaxiang,王稼祥故居纪念馆,30.54,118.05,CN,China,中国,101221402,Anhui,安徽,Xuancheng,宣城
10128010102A,Lianquan Gate of Baiyun Mountain,白云山濂泉门,23.16,113.3,CN,China,中国,101280101,Guangdong,广东,Guangzhou,广州
10113040602A,Ten Thousand Streams Scenic Attraction,一万泉风景区,43.56,89.77,CN,China,中国,101130406,Xinjiang,新疆,Changji,昌吉
10116120301A,Dayugou Ecological Tourist Zone,甘南州大峪沟生态旅游景区,34.4,103.6,CN,China,中国,101161203,Gansu,甘肃,Gannan,甘南
