POI-Air-Monitoring-Station-List-latest v2.0 update by 2020-06-03,,,,,,,,,,,,,,
POI_ID,POI_Name,POI_Latitude,POI_Longitude,POI_Type,Country_code,Country_EN,Country_CN,Location_ID,Location_Name_EN,Location_Name_CN,Adm2_EN,Adm2_CN,Adm1_EN,Adm1_CN
CNA1193,旺庄,31.5475,120.354,AirMonitoringStation,CN,China,中国,101190208,Xinwu,新吴,Wuxi,无锡市,Jiangsu,江苏省
CNA1194,荣巷,31.5631,120.245,AirMonitoringStation,CN,China,中国,101190206,Binhu,滨湖,Wuxi,无锡市,Jiangsu,江苏省
CNA1195,堰桥,31.6842,120.288,AirMonitoringStation,CN,China,中国,101190202,Jiangyin,江阴,Wuxi,无锡市,Jiangsu,江苏省
CNA1196,市监测站,31.7586,119.996,AirMonitoringStation,CN,China,中国,101191104,Wujin,武进,Changzhou,常州市,Jiangsu,江苏省
CNA1200,武进监测站,31.7039,119.935,AirMonitoringStation,CN,China,中国,101191104,Wujin,武进,Changzhou,常州市,Jiangsu,江苏省
CNA1201,安家,31.9017,119.9167,AirMonitoringStation,CN,China,中国,101191106,Zhonglou,钟楼,Changzhou,常州市,Jiangsu,江苏省
CNA1203,新区办事处,32.1883,119.68,AirMonitoringStation,CN,China,中国,101190306,Jingkou,京口,Zhenjiang,镇江市,Jiangsu,江苏省
CNA1204,职教中心,32.215,119.491,AirMonitoringStation,CN,China,中国,101190306,Jingkou,京口,Zhenjiang,镇江市,Jiangsu,江苏省
CNA1205,丹徒区监测站,32.1319,119.43,AirMonitoringStation,CN,China,中国,101190307,Runzhou,润州,Zhenjiang,镇江市,Jiangsu,江苏省
CNA1206,公园路,32.4867,119.9,AirMonitoringStation,CN,China,中国,101191206,Hailing,海陵,Taizhou,泰州市,Jiangsu,江苏省
CNA1207,莲花,32.4611,119.9219,AirMonitoringStation,CN,China,中国,101191206,Hailing,海陵,Taizhou,泰州市,Jiangsu,江苏省
CNA1209,留学生创业园,32.4639,119.888,AirMonitoringStation,CN,China,中国,101191206,Hailing,海陵,Taizhou,泰州市,Jiangsu,江苏省
CNA1210,钵池山,33.5981,119.036,AirMonitoringStation,CN,China,中国,101190907,Qingjiangpu,清江浦,Huaian,淮安市,Jiangsu,江苏省
CNA1211,北京南路,33.575,119.007,AirMonitoringStation,CN,China,中国,101190907,Qingjiangpu,清江浦,Huaian,淮安市,Jiangsu,江苏省
CNA1212,市监测站,33.6067,118.989,AirMonitoringStation,CN,China,中国,101190907,Qingjiangpu,清江浦,Huaian,淮安市,Jiangsu,江苏省
CNA1213,楚州区监测站,33.5039,119.135,AirMonitoringStation,CN,China,中国,101190908,Huaianqu,淮安区,Huaian,淮安市,Jiangsu,江苏省
CNA1214,淮阴区监测站,33.6297,119.0186,AirMonitoringStation,CN,China,中国,101190906,Huaiyinqu,淮阴区,Huaian,淮安市,Jiangsu,江苏省
CNA1215,盐城电厂,33.4022,120.118,AirMonitoringStation,CN,China,中国,101190710,Tinghu,亭湖,Yancheng,盐城市,Jiangsu,江苏省
CNA1216,市监测站,33.3942,120.156,AirMonitoringStation,CN,China,中国,101190710,Tinghu,亭湖,Yancheng,盐城市,Jiangsu,江苏省
CNA1218,开发区管委会,33.3947,120.225,AirMonitoringStation,CN,China,中国,101190710,Tinghu,亭湖,Yancheng,盐城市,Jiangsu,江苏省
CNA1220,宿迁学院,33.9528,118.293,AirMonitoringStation,CN,China,中国,101191305,Suyu,宿豫,Suqian,宿迁市,Jiangsu,江苏省
CNA1221,宿迁中学,33.9592,118.2442,AirMonitoringStation,CN,China,中国,101191306,Sucheng,宿城,Suqian,宿迁市,Jiangsu,江苏省
CNA1223,滨江,30.21,120.211,AirMonitoringStation,CN,China,中国,101210114,Binjiang,滨江,Hangzhou,杭州市,Zhejiang,浙江省
CNA1224,西溪,30.2747,120.063,AirMonitoringStation,CN,China,中国,101210113,Xihu,西湖,Hangzhou,杭州市,Zhejiang,浙江省
CNA1225,千岛湖,29.635,119.026,AirMonitoringStation,CN,China,中国,101210104,Chunan,淳安,Hangzhou,杭州市,Zhejiang,浙江省
CNA1226,下沙,30.3058,120.348,AirMonitoringStation,CN,China,中国,101210111,Jianggan,江干,Hangzhou,杭州市,Zhejiang,浙江省
CNA1227,卧龙桥,30.2456,120.127,AirMonitoringStation,CN,China,中国,101210113,Xihu,西湖,Hangzhou,杭州市,Zhejiang,浙江省
CNA1228,浙江农大,30.2692,120.19,AirMonitoringStation,CN,China,中国,101210111,Jianggan,江干,Hangzhou,杭州市,Zhejiang,浙江省
CNA1229,朝晖五区,30.2897,120.157,AirMonitoringStation,CN,China,中国,101210110,Xiacheng,下城,Hangzhou,杭州市,Zhejiang,浙江省
CNA1230,和睦小学,30.3119,120.12,AirMonitoringStation,CN,China,中国,101210112,Gongshu,拱墅,Hangzhou,杭州市,Zhejiang,浙江省
CNA1231,临平镇,30.4183,120.301,AirMonitoringStation,CN,China,中国,101210106,Yuhang,余杭,Hangzhou,杭州市,Zhejiang,浙江省
CNA1232,城厢镇,30.1819,120.27,AirMonitoringStation,CN,China,中国,101210102,Xiaoshan,萧山,Hangzhou,杭州市,Zhejiang,浙江省
CNA1233,云栖,30.1808,120.088,AirMonitoringStation,CN,China,中国,101210114,Binjiang,滨江,Hangzhou,杭州市,Zhejiang,浙江省
CNA1234,区环保大楼,29.9108,121.836,AirMonitoringStation,CN,China,中国,101210410,Beilun,北仑,Ningbo,宁波市,Zhejiang,浙江省
CNA1235,万里学院,29.8208,121.56,AirMonitoringStation,CN,China,中国,101210411,Yinzhou,鄞州,Ningbo,宁波市,Zhejiang,浙江省
CNA1236,龙赛医院,29.9572,121.713,AirMonitoringStation,CN,China,中国,101210412,Zhenhai,镇海,Ningbo,宁波市,Zhejiang,浙江省
CNA1239,钱湖水厂,29.7736,121.633,AirMonitoringStation,CN,China,中国,101210410,Beilun,北仑,Ningbo,宁波市,Zhejiang,浙江省
CNA1240,太古小学,29.8633,121.586,AirMonitoringStation,CN,China,中国,101210411,Yinzhou,鄞州,Ningbo,宁波市,Zhejiang,浙江省
CNA1241,市环境监测中心,29.8506,121.524,AirMonitoringStation,CN,China,中国,101210402,Haishu,海曙,Ningbo,宁波市,Zhejiang,浙江省
CNA1242,瓯海,28.0089,120.634,AirMonitoringStation,CN,China,中国,101210712,Ouhai,瓯海,Wenzhou,温州市,Zhejiang,浙江省
CNA1243,南浦,27.9939,120.677,AirMonitoringStation,CN,China,中国,101210712,Ouhai,瓯海,Wenzhou,温州市,Zhejiang,浙江省
CNA1244,龙湾,27.9747,120.76,AirMonitoringStation,CN,China,中国,101210711,Longwan,龙湾,Wenzhou,温州市,Zhejiang,浙江省
CNA1245,市站,28.0167,120.671,AirMonitoringStation,CN,China,中国,101210710,Lucheng,鹿城,Wenzhou,温州市,Zhejiang,浙江省
CNA1246,袍江站,30.0911,120.598,AirMonitoringStation,CN,China,中国,101210501,Yuecheng,越城,Shaoxing,绍兴市,Zhejiang,浙江省
CNA1247,城东开发委,29.9919,120.605,AirMonitoringStation,CN,China,中国,101210501,Yuecheng,越城,Shaoxing,绍兴市,Zhejiang,浙江省
CNA1250,城西水厂,30.8244,120.07,AirMonitoringStation,CN,China,中国,101210205,Wuxing,吴兴,Huzhou,湖州市,Zhejiang,浙江省
CNA1252,清河小学,30.7946,120.744,AirMonitoringStation,CN,China,中国,101210308,Xiuzhou,秀洲,Jiaxing,嘉兴市,Zhejiang,浙江省
CNA1253,嘉兴学院,30.7478,120.726,AirMonitoringStation,CN,China,中国,101210307,Nanhu,南湖,Jiaxing,嘉兴市,Zhejiang,浙江省
CNA1255,黄岩环保大楼,28.6459,121.273,AirMonitoringStation,CN,China,中国,101210612,Huangyan,黄岩,Taizhou,台州市,Zhejiang,浙江省
CNA1256,台州环保大楼,28.6542,121.419,AirMonitoringStation,CN,China,中国,101210612,Huangyan,黄岩,Taizhou,台州市,Zhejiang,浙江省
CNA1257,路桥田洋王,28.5773,121.377,AirMonitoringStation,CN,China,中国,101210613,Luqiao,路桥,Taizhou,台州市,Zhejiang,浙江省
CNA1258,定海檀枫,30.0203,122.122,AirMonitoringStation,CN,China,中国,101211106,Dinghai,定海,Zhoushan,舟山市,Zhejiang,浙江省
CNA1259,普陀东港,29.9558,122.3094,AirMonitoringStation,CN,China,中国,101211105,Putuo,普陀,Zhoushan,舟山市,Zhejiang,浙江省
CNA1260,临城新区,29.9944,122.19,AirMonitoringStation,CN,China,中国,101211106,Dinghai,定海,Zhoushan,舟山市,Zhejiang,浙江省
CNA1262,十五中,29.077,119.647,AirMonitoringStation,CN,China,中国,101210909,Wucheng,婺城,Jinhua,金华市,Zhejiang,浙江省
CNA1263,监测站,29.1029,119.686,AirMonitoringStation,CN,China,中国,101210910,Jindong,金东,Jinhua,金华市,Zhejiang,浙江省
CNA1264,环保大楼,28.9404,118.871,AirMonitoringStation,CN,China,中国,101211007,Kecheng,柯城,Quzhou,衢州市,Zhejiang,浙江省
CNA1265,实验学校,28.9664,118.871,AirMonitoringStation,CN,China,中国,101211006,Qujiang,衢江,Quzhou,衢州市,Zhejiang,浙江省
CNA1266,衢州学院,28.9745,118.855,AirMonitoringStation,CN,China,中国,101211007,Kecheng,柯城,Quzhou,衢州市,Zhejiang,浙江省
CNA1267,监测站大楼,28.4514,119.914,AirMonitoringStation,CN,China,中国,101210805,Qingtian,青田,Lishui,丽水市,Zhejiang,浙江省
CNA1268,莲都小学,28.4586,119.93,AirMonitoringStation,CN,China,中国,101210805,Qingtian,青田,Lishui,丽水市,Zhejiang,浙江省
CNA1269,余庄前,28.4231,119.879,AirMonitoringStation,CN,China,中国,101210810,Liandou,莲都,Lishui,丽水市,Zhejiang,浙江省
CNA1270,明珠广场,31.7848,117.196,AirMonitoringStation,CN,China,中国,101220109,Shushan,蜀山,Hefei,合肥市,Anhui,安徽省
CNA1271,三里街,31.8766,117.307,AirMonitoringStation,CN,China,中国,101220108,Luyang,庐阳,Hefei,合肥市,Anhui,安徽省
CNA1272,琥珀山庄,31.8706,117.259,AirMonitoringStation,CN,China,中国,101220109,Shushan,蜀山,Hefei,合肥市,Anhui,安徽省
CNA1273,董铺水库,31.9051,117.16,AirMonitoringStation,CN,China,中国,101220108,Luyang,庐阳,Hefei,合肥市,Anhui,安徽省
CNA1274,长江中路,31.8572,117.25,AirMonitoringStation,CN,China,中国,101220108,Luyang,庐阳,Hefei,合肥市,Anhui,安徽省
CNA1275,庐阳区,31.9438,117.266,AirMonitoringStation,CN,China,中国,101220108,Luyang,庐阳,Hefei,合肥市,Anhui,安徽省
CNA1276,瑶海区,31.8585,117.336,AirMonitoringStation,CN,China,中国,101220110,Baohe,包河,Hefei,合肥市,Anhui,安徽省
CNA1277,包河区,31.7956,117.302,AirMonitoringStation,CN,China,中国,101220109,Shushan,蜀山,Hefei,合肥市,Anhui,安徽省
CNA1278,滨湖新区,31.7386,117.278,AirMonitoringStation,CN,China,中国,101220109,Shushan,蜀山,Hefei,合肥市,Anhui,安徽省
CNA1279,高新区,31.8516,117.124,AirMonitoringStation,CN,China,中国,101220104,Feixi,肥西,Hefei,合肥市,Anhui,安徽省
CNA1280,鼓山,26.0542,119.389,AirMonitoringStation,CN,China,中国,101230114,Jinan,晋安,Fuzhou,福州市,Fujian,福建省
CNA1282,师大,26.0392,119.303,AirMonitoringStation,CN,China,中国,101230109,Taijiang,台江,Fuzhou,福州市,Fujian,福建省
CNA1283,五四北路,26.1092,119.299,AirMonitoringStation,CN,China,中国,101230106,Gulou,鼓楼,Fuzhou,福州市,Fujian,福建省
CNA1284,杨桥西路,26.0797,119.268,AirMonitoringStation,CN,China,中国,101230106,Gulou,鼓楼,Fuzhou,福州市,Fujian,福建省
CNA1285,紫阳,26.0753,119.315,AirMonitoringStation,CN,China,中国,101230106,Gulou,鼓楼,Fuzhou,福州市,Fujian,福建省
CNA1286,溪东,24.81805556,118.1569444,AirMonitoringStation,CN,China,中国,101230202,Tongan,同安,Xiamen,厦门市,Fujian,福建省
CNA1287,洪文,24.47666667,118.1513889,AirMonitoringStation,CN,China,中国,101230203,Siming,思明,Xiamen,厦门市,Fujian,福建省
CNA1288,鼓浪屿,24.44583333,118.0636111,AirMonitoringStation,CN,China,中国,101230203,Siming,思明,Xiamen,厦门市,Fujian,福建省
CNA1290,省外办,28.6844,115.893,AirMonitoringStation,CN,China,中国,101240106,Donghu,东湖,Nanchang,南昌市,Jiangxi,江西省
CNA1291,省林业公司,28.6839,115.8886,AirMonitoringStation,CN,China,中国,101240106,Donghu,东湖,Nanchang,南昌市,Jiangxi,江西省
CNA1292,林科所,28.7442,115.813,AirMonitoringStation,CN,China,中国,101240110,Qingshanhu,青山湖,Nanchang,南昌市,Jiangxi,江西省
CNA1294,建工学校,28.6869,115.852,AirMonitoringStation,CN,China,中国,101240102,Xinjian,新建,Nanchang,南昌市,Jiangxi,江西省
CNA1295,象湖,28.6425,115.892,AirMonitoringStation,CN,China,中国,101240107,Xihu,西湖,Nanchang,南昌市,Jiangxi,江西省
CNA1296,武术学校(对照点),28.7994,115.742,AirMonitoringStation,CN,China,中国,101240109,Wanli,湾里,Nanchang,南昌市,Jiangxi,江西省
CNA1298,省站,28.6844,115.931,AirMonitoringStation,CN,China,中国,101240110,Qingshanhu,青山湖,Nanchang,南昌市,Jiangxi,江西省
CNA1299,科干所,36.6114,116.988,AirMonitoringStation,CN,China,中国,101120108,Shizhong,市中,Jinan,济南市,Shandong,山东省
CNA1300,农科所,36.67,116.93,AirMonitoringStation,CN,China,中国,101120109,Huaiyin,槐荫,Jinan,济南市,Shandong,山东省
CNA1301,开发区,36.6739,117.114,AirMonitoringStation,CN,China,中国,101120107,Lixia,历下,Jinan,济南市,Shandong,山东省
CNA1303,省种子仓库,36.6868,117.0684,AirMonitoringStation,CN,China,中国,101120111,Licheng,历城,Jinan,济南市,Shandong,山东省
CNA1304,机床二厂,36.6489,116.943,AirMonitoringStation,CN,China,中国,101120109,Huaiyin,槐荫,Jinan,济南市,Shandong,山东省
CNA1305,市监测站,36.6622,117.049,AirMonitoringStation,CN,China,中国,101120107,Lixia,历下,Jinan,济南市,Shandong,山东省
CNA1306,长清党校,36.5464,116.7672,AirMonitoringStation,CN,China,中国,101120102,Changqing,长清,Jinan,济南市,Shandong,山东省
CNA1307,仰口,36.2403,120.6659,AirMonitoringStation,CN,China,中国,101120202,Laoshan,崂山,Qingdao,青岛市,Shandong,山东省
CNA1308,李沧区子站,36.1851,120.3905,AirMonitoringStation,CN,China,中国,101120210,Licang,李沧,Qingdao,青岛市,Shandong,山东省
CNA1309,市北区子站,36.0699,120.3471,AirMonitoringStation,CN,China,中国,101120203,Shinan,市南,Qingdao,青岛市,Shandong,山东省
CNA1310,市南区东部子站,36.0654,120.4134,AirMonitoringStation,CN,China,中国,101120203,Shinan,市南,Qingdao,青岛市,Shandong,山东省
CNA1311,四方区子站,36.1032,120.3664,AirMonitoringStation,CN,China,中国,101120203,Shinan,市南,Qingdao,青岛市,Shandong,山东省
CNA1312,市南区西部子站,36.0543,120.2992,AirMonitoringStation,CN,China,中国,101120203,Shinan,市南,Qingdao,青岛市,Shandong,山东省
CNA1313,崂山区子站,36.0851,120.4587,AirMonitoringStation,CN,China,中国,101120202,Laoshan,崂山,Qingdao,青岛市,Shandong,山东省
CNA1314,黄岛区子站,36.3083,120.1964,AirMonitoringStation,CN,China,中国,101120205,Jiaozhou,胶州,Qingdao,青岛市,Shandong,山东省
CNA1315,城阳区子站,36.2403,120.4001,AirMonitoringStation,CN,China,中国,101120211,Chengyang,城阳,Qingdao,青岛市,Shandong,山东省
CNA1316,烟厂,34.7622,113.6844,AirMonitoringStation,CN,China,中国,101180111,Guancheng,管城,Zhengzhou,郑州市,Henan,河南省
CNA1317,郑纺机,34.7745,113.641,AirMonitoringStation,CN,China,中国,101180112,Jinshui,金水,Zhengzhou,郑州市,Henan,河南省
CNA1318,银行学校,34.8019,113.675,AirMonitoringStation,CN,China,中国,101180112,Jinshui,金水,Zhengzhou,郑州市,Henan,河南省
CNA1319,供水公司,34.802,113.564,AirMonitoringStation,CN,China,中国,101180109,Zhongyuan,中原,Zhengzhou,郑州市,Henan,河南省
CNA1320,经开区管委,34.7187,113.727,AirMonitoringStation,CN,China,中国,101180111,Guancheng,管城,Zhengzhou,郑州市,Henan,河南省
CNA1321,四十七中,34.719,113.734,AirMonitoringStation,CN,China,中国,101180111,Guancheng,管城,Zhengzhou,郑州市,Henan,河南省
CNA1322,市监测站,34.7496,113.5991,AirMonitoringStation,CN,China,中国,101180109,Zhongyuan,中原,Zhengzhou,郑州市,Henan,河南省
CNA1323,河医大,34.7538,113.6356,AirMonitoringStation,CN,China,中国,101180109,Zhongyuan,中原,Zhengzhou,郑州市,Henan,河南省
CNA1324,岗李水库(对照点),34.9162,113.6113,AirMonitoringStation,CN,China,中国,101180113,Huiji,惠济,Zhengzhou,郑州市,Henan,河南省
CNA1325,东湖梨园,30.5719,114.3672,AirMonitoringStation,CN,China,中国,101200111,Wuchang,武昌,Wuhan,武汉市,Hubei,湖北省
CNA1326,汉阳月湖,30.5514,114.2511,AirMonitoringStation,CN,China,中国,101200109,Qiaokou,硚口,Wuhan,武汉市,Hubei,湖北省
CNA1327,汉口花桥,30.6197,114.2836,AirMonitoringStation,CN,China,中国,101200107,Jiangan,江岸,Wuhan,武汉市,Hubei,湖北省
CNA1328,武昌紫阳,30.5494,114.3006,AirMonitoringStation,CN,China,中国,101200110,Hanyang,汉阳,Wuhan,武汉市,Hubei,湖北省
CNA1329,青山钢花,30.6103,114.4272,AirMonitoringStation,CN,China,中国,101200113,Hongshan,洪山,Wuhan,武汉市,Hubei,湖北省
CNA1330,沌口新区,30.4753,114.1525,AirMonitoringStation,CN,China,中国,101200102,Caidian,蔡甸,Wuhan,武汉市,Hubei,湖北省
CNA1331,汉口江滩,30.5947,114.3008,AirMonitoringStation,CN,China,中国,101200111,Wuchang,武昌,Wuhan,武汉市,Hubei,湖北省
CNA1333,吴家山,30.6414,114.2131,AirMonitoringStation,CN,China,中国,101200106,Dongxihu,东西湖,Wuhan,武汉市,Hubei,湖北省
CNA1334,沉湖七壕,30.2997,113.8531,AirMonitoringStation,CN,China,中国,101200114,Hannan,汉南,Wuhan,武汉市,Hubei,湖北省
CNA1335,经开区环保局,28.2325,113.0833,AirMonitoringStation,CN,China,中国,101250107,Furong,芙蓉,Changsha,长沙市,Hunan,湖南省
CNA1336,高开区环保局,28.2189,112.8872,AirMonitoringStation,CN,China,中国,101250105,Wangcheng,望城,Changsha,长沙市,Hunan,湖南省
CNA1337,马坡岭,28.2053,113.0792,AirMonitoringStation,CN,China,中国,101250107,Furong,芙蓉,Changsha,长沙市,Hunan,湖南省
CNA1338,湖南师范大学,28.19,112.9394,AirMonitoringStation,CN,China,中国,101250108,Tianxin,天心,Changsha,长沙市,Hunan,湖南省
CNA1339,雨花区环保局,28.1442,112.9956,AirMonitoringStation,CN,China,中国,101250111,Yuhua,雨花,Changsha,长沙市,Hunan,湖南省
CNA1340,伍家岭,28.2597,112.9792,AirMonitoringStation,CN,China,中国,101250109,Yuelu,岳麓,Changsha,长沙市,Hunan,湖南省
CNA1341,火车新站,28.1944,113.0014,AirMonitoringStation,CN,China,中国,101250107,Furong,芙蓉,Changsha,长沙市,Hunan,湖南省
CNA1342,天心区环保局,28.1178,112.9844,AirMonitoringStation,CN,China,中国,101250108,Tianxin,天心,Changsha,长沙市,Hunan,湖南省
CNA1343,湖南中医药大学,28.1308,112.8908,AirMonitoringStation,CN,China,中国,101250105,Wangcheng,望城,Changsha,长沙市,Hunan,湖南省
CNA1344,沙坪,28.3586,112.9958,AirMonitoringStation,CN,China,中国,101250106,Changshaxian,长沙县,Changsha,长沙市,Hunan,湖南省
CNA1345,广雅中学,23.1422,113.235,AirMonitoringStation,CN,China,中国,101280106,Liwan,荔湾,Guangzhou,广州市,Guangdong,广东省
CNA1346,市五中,23.105,113.261,AirMonitoringStation,CN,China,中国,101280108,Haizhu,海珠,Guangzhou,广州市,Guangdong,广东省
CNA1348,广东商学院,23.0916,113.348,AirMonitoringStation,CN,China,中国,101280108,Haizhu,海珠,Guangzhou,广州市,Guangdong,广东省
CNA1349,市八十六中,23.105,113.433,AirMonitoringStation,CN,China,中国,101280109,Tianhe,天河,Guangzhou,广州市,Guangdong,广东省
CNA1350,番禺中学,22.9477,113.352,AirMonitoringStation,CN,China,中国,101280102,Panyu,番禺,Guangzhou,广州市,Guangdong,广东省
CNA1351,花都师范,23.3917,113.215,AirMonitoringStation,CN,China,中国,101280105,Huadu,花都,Guangzhou,广州市,Guangdong,广东省
CNA1352,市监测站,23.1331,113.26,AirMonitoringStation,CN,China,中国,101280107,Yuexiu,越秀,Guangzhou,广州市,Guangdong,广东省
CNA1353,九龙镇镇龙,23.2783,113.568,AirMonitoringStation,CN,China,中国,101280111,Huangpu,黄埔,Guangzhou,广州市,Guangdong,广东省
CNA1354,麓湖,23.1569,113.281,AirMonitoringStation,CN,China,中国,101280110,Baiyun,白云,Guangzhou,广州市,Guangdong,广东省
CNA1355,帽峰山森林公园,23.5538,113.589,AirMonitoringStation,CN,China,中国,101280103,Conghua,从化,Guangzhou,广州市,Guangdong,广东省
CNA1356,通心岭子站,22.5545,114.1063,AirMonitoringStation,CN,China,中国,101280602,Luohu,罗湖,Shenzhen,深圳市,Guangdong,广东省
CNA1357,洪湖,22.5625,114.117,AirMonitoringStation,CN,China,中国,101280602,Luohu,罗湖,Shenzhen,深圳市,Guangdong,广东省
CNA1358,华侨城,22.5417,113.987,AirMonitoringStation,CN,China,中国,101280604,Nanshan,南山,Shenzhen,深圳市,Guangdong,广东省
CNA1359,南海子站,22.5171,113.9181,AirMonitoringStation,CN,China,中国,101280604,Nanshan,南山,Shenzhen,深圳市,Guangdong,广东省
CNA1360,盐田,22.5908,114.263,AirMonitoringStation,CN,China,中国,101280606,Longgang,龙岗,Shenzhen,深圳市,Guangdong,广东省
CNA1361,龙岗,22.7267,114.24,AirMonitoringStation,CN,China,中国,101280606,Longgang,龙岗,Shenzhen,深圳市,Guangdong,广东省
CNA1362,西乡,22.5794,113.891,AirMonitoringStation,CN,China,中国,101280605,Baoan,宝安,Shenzhen,深圳市,Guangdong,广东省
CNA1363,南澳,22.5422,114.494,AirMonitoringStation,CN,China,中国,101280606,Longgang,龙岗,Shenzhen,深圳市,Guangdong,广东省
CNA1364,葵涌,22.6342,114.41,AirMonitoringStation,CN,China,中国,101280606,Longgang,龙岗,Shenzhen,深圳市,Guangdong,广东省
CNA1365,梅沙,22.5978,114.297,AirMonitoringStation,CN,China,中国,101280607,Yantian,盐田,Shenzhen,深圳市,Guangdong,广东省
CNA1366,观澜,22.75,114.085,AirMonitoringStation,CN,China,中国,101280608,Longhua,龙华,Shenzhen,深圳市,Guangdong,广东省
CNA1367,吉大,22.2611,113.574,AirMonitoringStation,CN,China,中国,101280704,Xiangzhou,香洲,Zhuhai,珠海市,Guangdong,广东省
CNA1368,前山,22.2294,113.495,AirMonitoringStation,CN,China,中国,101281701,Zhongshan,中山,Zhuhai,中山市,Guangdong,广东省
CNA1369,唐家,22.4251,113.628,AirMonitoringStation,CN,China,中国,101280704,Xiangzhou,香洲,Zhuhai,珠海市,Guangdong,广东省
CNA1370,斗门,22.2281,113.299,AirMonitoringStation,CN,China,中国,101280702,Doumen,斗门,Zhuhai,珠海市,Guangdong,广东省
CNA1371,湾梁,23.0048,113.134,AirMonitoringStation,CN,China,中国,101280805,Chancheng,禅城,Foshan,佛山市,Guangdong,广东省
CNA1372,华材职中,23.0395,113.105,AirMonitoringStation,CN,China,中国,101280805,Chancheng,禅城,Foshan,佛山市,Guangdong,广东省
CNA1373,南海气象局,23.0467,113.144,AirMonitoringStation,CN,China,中国,101280803,Nanhai,南海,Foshan,佛山市,Guangdong,广东省
CNA1374,顺德苏岗,22.8054,113.292,AirMonitoringStation,CN,China,中国,101280801,Shunde,顺德,Foshan,佛山市,Guangdong,广东省
CNA1375,容桂街道办,22.7629,113.257,AirMonitoringStation,CN,China,中国,101280801,Shunde,顺德,Foshan,佛山市,Guangdong,广东省
CNA1376,高明孔堂,22.8693,112.844,AirMonitoringStation,CN,China,中国,101280804,Gaoming,高明,Foshan,佛山市,Guangdong,广东省
CNA1377,三水监测站,23.1572,112.885,AirMonitoringStation,CN,China,中国,101280802,Sanshui,三水,Foshan,佛山市,Guangdong,广东省
